Source,X,Y,Country,Realm,Family,Genus,Taxon,Taxon_ITIS,Occurrence,Sample_yea,BIOME,TaxonNameIUCN,redlistCategory,species_number,Source_grp,Dataset,row_id,nearpatch_ID,metric,treecover,near_p_dist,patch_area,dataset_row_id,row_id_2
de Almeida e Silva et al. 2017,-45.95222222,-23.16055556,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2014,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,d,Alouatta_guariba_d,5920,1,area,0,258.7665664,0.196941576,15,91
de Almeida e Silva et al. 2017,-45.95027778,-23.18944444,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2014,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,d,Alouatta_guariba_d,5922,1,area,0,252.9940953,0.196941576,17,92
de Almeida e Silva et al. 2017,-45.95861111,-23.20833333,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2014,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,d,Alouatta_guariba_d,5914,1,area,0,88.75620005,0.393883152,9,93
de Almeida e Silva et al. 2017,-45.94444444,-23.18083333,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2014,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,d,Alouatta_guariba_d,5908,1,area,0,412.7401887,0.787766305,3,94
de Almeida e Silva et al. 2017,-45.96694444,-23.20694444,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2014,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,d,Alouatta_guariba_d,5909,1,area,0,252.9940953,1.575532609,4,95
de Almeida e Silva et al. 2017,-45.94361111,-23.15472222,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2014,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,d,Alouatta_guariba_d,5923,1,area,0,443.7810002,2.06788655,18,96
de Almeida e Silva et al. 2017,-45.95666667,-23.21805556,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2014,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,d,Alouatta_guariba_d,5907,1,area,0,94.14016639,2.264828126,2,97
de Almeida e Silva et al. 2017,-45.965,-23.23472222,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2014,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,d,Alouatta_guariba_d,5910,1,area,0,62.76011093,3.249536007,5,98
de Almeida e Silva et al. 2017,-45.98055556,-23.20416667,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2014,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,d,Alouatta_guariba_d,5911,1,area,0,140.3358743,3.446477583,6,99
de Almeida e Silva et al. 2017,-45.99555556,-23.1725,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2014,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,d,Alouatta_guariba_d,5912,1,area,0,113.142399,4.037302311,7,100
de Almeida e Silva et al. 2017,-45.98444444,-23.24555556,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2014,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,d,Alouatta_guariba_d,5913,223,area,1,0,4.923539404,8,101
de Almeida e Silva et al. 2017,-45.98777778,-23.15361111,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2014,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,d,Alouatta_guariba_d,5919,1,area,0,284.1584879,6.597542802,14,102
de Almeida e Silva et al. 2017,-45.92972222,-23.18666667,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2014,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,d,Alouatta_guariba_d,5926,1,area,0,407.940721,9.945549596,21,103
de Almeida e Silva et al. 2017,-45.96722222,-23.19583333,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2014,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,d,Alouatta_guariba_d,5916,1,area,0,99.23244836,54.65128739,11,104
de Almeida e Silva et al. 2017,-45.9725,-23.24027778,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2014,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,d,Alouatta_guariba_d,5915,1,area,0,70.16793715,116.0970592,10,105
de Almeida e Silva et al. 2017,-45.98722222,-23.19944444,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2014,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,d,Alouatta_guariba_d,5906,2,area,0,393.190968,227.8614036,1,106
de Almeida e Silva et al. 2017,-45.95194444,-23.14583333,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2014,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,d,Alouatta_guariba_d,5921,1,area,0,31.38005546,371.6287542,16,107
De Araujo 2009,-42.03333333,-22.45,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2004,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,e,Alouatta_guariba_e,1778,5,area,0,92.58787063,0.666751072,2,108
De Araujo 2009,-42.23686667,-22.49846111,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,e,Alouatta_guariba_e,2365,354,area,1,0,223.9534765,3,109
De Araujo 2009,-42.45663333,-22.713775,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,e,Alouatta_guariba_e,2376,306,area,1,0,522.0801915,14,110
De Araujo 2009,-42.37286944,-22.60903889,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,e,Alouatta_guariba_e,2375,253,area,1,0,1484.994115,13,111
De Araujo 2009,-42.03499722,-22.53983333,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,e,Alouatta_guariba_e,2363,122,area,1,0,1857.963157,1,112
De Araujo 2009,-42.0582,-22.46062778,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,e,Alouatta_guariba_e,2364,203,area,1,0,3621.489252,2,113
De Araujo 2009,-42.28333333,-22.51666667,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2004,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,e,Alouatta_guariba_e,1777,280,area,1,0,4161.955444,1,114
De Araujo 2009,-42.26931389,-22.45091389,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,e,Alouatta_guariba_e,2367,413,area,1,0,6960.336409,5,115
De Araujo 2009,-42.52610556,-22.519,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,e,Alouatta_guariba_e,2372,174,area,1,0,7504.878857,10,116
De Araujo 2009,-42.37259167,-22.43411667,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,e,Alouatta_guariba_e,2369,434,area,1,0,8422.677099,7,117
Ennes Silva and Bicca-Marques 2013,-51.399625,-30.42583611,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1787,43,area,0,31.96877092,2.14620486,9,118
Ennes Silva and Bicca-Marques 2013,-51.38716389,-30.44096111,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1782,137,area,1,0,2.657206017,4,119
Ennes Silva and Bicca-Marques 2013,-51.40848889,-30.29692778,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1810,259,area,1,0,2.963806711,32,120
Ennes Silva and Bicca-Marques 2013,-51.39048611,-30.42474722,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1784,135,area,1,0,3.168207174,6,121
Ennes Silva and Bicca-Marques 2013,-51.45291944,-30.36639167,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1794,399,area,1,0,3.372607637,16,122
Ennes Silva and Bicca-Marques 2013,-51.45866111,-30.27427222,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1813,418,area,1,0,3.985809026,35,123
Ennes Silva and Bicca-Marques 2013,-51.40784722,-30.47593611,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1790,147,area,1,0,5.416612266,12,124
Ennes Silva and Bicca-Marques 2013,-51.31873333,-30.26880278,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1814,1,area,0,71.48434494,5.621012728,36,125
Ennes Silva and Bicca-Marques 2013,-51.42901667,-30.31645278,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1807,326,area,1,0,8.482619208,29,126
Ennes Silva and Bicca-Marques 2013,-51.45811944,-30.37633333,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1793,396,area,1,0,8.993620366,15,127
Ennes Silva and Bicca-Marques 2013,-51.38261944,-30.41968889,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1786,104,area,1,0,9.198020828,8,128
Ennes Silva and Bicca-Marques 2013,-51.39148889,-30.42716667,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1783,153,area,1,0,9.402421291,5,129
Ennes Silva and Bicca-Marques 2013,-51.43010833,-30.30231944,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1805,355,area,1,0,11.65082638,27,130
Ennes Silva and Bicca-Marques 2013,-51.46718611,-30.27448889,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1812,420,area,1,0,12.366228,34,131
Ennes Silva and Bicca-Marques 2013,-51.39350556,-30.44204444,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1781,155,area,1,0,15.63663541,3,132
Ennes Silva and Bicca-Marques 2013,-51.42437222,-30.30708611,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1806,315,area,1,0,16.86303819,28,133
Ennes Silva and Bicca-Marques 2013,-51.38589444,-30.43112222,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1785,115,area,1,0,19.31584374,7,134
Ennes Silva and Bicca-Marques 2013,-51.46278611,-30.37327778,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1797,440,area,1,0,25.44785763,19,135
Ennes Silva and Bicca-Marques 2013,-51.45538333,-30.38234444,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1796,370,area,1,0,30.04686804,18,136
Ennes Silva and Bicca-Marques 2013,-51.41968333,-30.31256111,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1809,279,area,1,0,35.25907984,31,137
Ennes Silva and Bicca-Marques 2013,-51.45641944,-30.33408333,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1803,433,area,1,0,38.93828817,25,138
Ennes Silva and Bicca-Marques 2013,-51.40558889,-30.47247778,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1789,135,area,1,0,39.44928933,11,139
Ennes Silva and Bicca-Marques 2013,-51.44399444,-30.43517778,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1779,366,area,1,0,42.9240972,1,140
Ennes Silva and Bicca-Marques 2013,-51.30062778,-30.34402778,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1791,94,area,1,0,44.15049998,13,141
Ennes Silva and Bicca-Marques 2013,-51.44770833,-30.31545556,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1804,365,area,1,0,82.67998722,26,142
Ennes Silva and Bicca-Marques 2013,-51.45079167,-30.37439444,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1795,364,area,1,0,111.8070532,17,143
Ennes Silva and Bicca-Marques 2013,-51.47146111,-30.28171667,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1811,308,area,1,0,324.6901352,33,144
Ennes Silva and Bicca-Marques 2013,-51.45256111,-30.34260833,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1798,390,area,1,0,469.8144639,20,145
Ennes Silva and Bicca-Marques 2013,-51.13449722,-30.43148333,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1792,76,area,1,0,1270.042276,14,146
Ennes Silva and Bicca-Marques 2013,-51.42873056,-30.431,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1780,239,area,1,0,1969.909461,2,147
Ennes Silva and Bicca-Marques 2013,-51.487375,-30.32796667,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,f,Alouatta_guariba_f,1799,383,area,1,0,2033.171404,21,148
Lima 2008 (thesis),-46.93833333,-22.88694444,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,g,Alouatta_guariba_g,3274,1,area,0,44.28219978,0.098045661,7,149
Lima 2008 (thesis),-46.94027778,-22.88694444,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,g,Alouatta_guariba_g,3275,1,area,0,44.28219978,0.098045661,8,150
Lima 2008 (thesis),-47.00694444,-22.88333333,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,g,Alouatta_guariba_g,3282,1,area,0,31.31224375,0.588273965,15,151
Lima 2008 (thesis),-46.98416667,-22.80555556,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,g,Alouatta_guariba_g,3277,192,area,1,0,2.157004539,10,152
Lima 2008 (thesis),-46.87722222,-22.92666667,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,g,Alouatta_guariba_g,3268,367,area,1,0,5.980785313,1,153
Lima 2008 (thesis),-46.90277778,-22.85194444,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,g,Alouatta_guariba_g,3271,3,area,0,99.0180089,7.84365287,4,154
Lima 2008 (thesis),-47.00333333,-22.78416667,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,g,Alouatta_guariba_g,3281,206,area,1,0,8.333881174,14,155
Lima 2008 (thesis),-46.89138889,-22.86027778,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,g,Alouatta_guariba_g,3270,372,area,1,0,9.412383444,3,156
Lima 2008 (thesis),-46.9825,-22.79111111,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,g,Alouatta_guariba_g,3276,204,area,1,0,10.49088571,9,157
Lima 2008 (thesis),-46.88583333,-22.8525,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,g,Alouatta_guariba_g,3269,1,area,0,93.93673125,14.31466649,2,158
Lima 2008 (thesis),-46.9925,-22.80944444,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,g,Alouatta_guariba_g,3278,180,area,1,0,24.21727824,11,159
Lima 2008 (thesis),-47.01944444,-22.79111111,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,g,Alouatta_guariba_g,3283,167,area,1,0,24.21727824,16,160
Lima 2008 (thesis),-47.00166667,-22.78111111,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,g,Alouatta_guariba_g,3280,208,area,1,0,27.94301335,13,161
Lima 2008 (thesis),-46.91416667,-22.90777778,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,g,Alouatta_guariba_g,3272,376,area,1,0,29.80588091,5,162
Lima 2008 (thesis),-46.99416667,-22.79,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,g,Alouatta_guariba_g,3279,1,area,0,70.01630556,82.35835513,12,163
Lima 2008 (thesis),-46.92666667,-22.82944444,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba,Alouatta_guariba,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,g,Alouatta_guariba_g,3273,404,area,1,0,271.8806176,6,164
"Ribeiro & Bicca-Marques, 2005",-52.05277778,-29.70027778,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba clamitans,Alouatta_guariba,0,2002,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,i,Alouatta_guariba_i,1431,2,area,0,72.71786545,5.182130197,10,165
"Ribeiro & Bicca-Marques, 2005",-52.04194444,-29.68083333,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba clamitans,Alouatta_guariba,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,i,Alouatta_guariba_i,1424,79,area,0,32.52041807,9.095167284,3,166
"Ribeiro & Bicca-Marques, 2005",-52.05388889,-29.73583333,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba clamitans,Alouatta_guariba,1,2002,Tropical and Subtropical Grasslands Savannas and Shrublands,Alouatta guariba,Vulnerable,4,i,Alouatta_guariba_i,1429,234,area,1,0,10.57577591,8,167
"Ribeiro & Bicca-Marques, 2005",-52.03555556,-29.68138889,Brazil,Neotropics,Atelidae,Alouatta,Alouatta guariba clamitans,Alouatta_guariba,0,2002,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta guariba,Vulnerable,4,i,Alouatta_guariba_i,1430,1,area,0,32.52041807,12.37365782,9,168
