Source,X,Y,Country,Realm,Family,Genus,Taxon,Taxon_ITIS,Occurrence,Sample_yea,BIOME,TaxonNameIUCN,redlistCategory,species_number,Source_grp,Dataset,row_id,CC,CC_new
Karere et al. 2004,40.200125,-2.214263889,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1201,75,75
Karere et al. 2004,40.21727778,-2.275069444,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1202,75,75
Karere et al. 2004,40.10761111,-1.823936111,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical and Subtropical Grasslands Savannas and Shrublands,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1203,75,75
Karere et al. 2004,40.11052222,-1.835094444,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical and Subtropical Grasslands Savannas and Shrublands,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1204,75,75
Karere et al. 2004,40.11071667,-1.844038889,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical and Subtropical Grasslands Savannas and Shrublands,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1205,75,75
Karere et al. 2004,40.112,-1.826158333,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical and Subtropical Grasslands Savannas and Shrublands,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1206,75,75
Karere et al. 2004,40.11240278,-1.80855,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical and Subtropical Grasslands Savannas and Shrublands,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1207,75,75
Karere et al. 2004,40.11255556,-1.817552778,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical and Subtropical Grasslands Savannas and Shrublands,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1208,75,75
Karere et al. 2004,40.11478333,-1.761488889,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1209,75,75
Karere et al. 2004,40.11573056,-1.785438889,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical and Subtropical Grasslands Savannas and Shrublands,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1210,75,75
Karere et al. 2004,40.11969167,-1.815458333,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical and Subtropical Grasslands Savannas and Shrublands,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1211,75,75
Karere et al. 2004,40.11986667,-1.827222222,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical and Subtropical Grasslands Savannas and Shrublands,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1212,75,75
Karere et al. 2004,40.121225,-1.804869444,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical and Subtropical Grasslands Savannas and Shrublands,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1213,75,75
Karere et al. 2004,40.12819167,-1.856536111,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical and Subtropical Grasslands Savannas and Shrublands,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1214,75,75
Karere et al. 2004,40.13310833,-2.041966667,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1215,75,75
Karere et al. 2004,40.13657222,-1.890702778,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1216,75,75
Karere et al. 2004,40.13776944,-2.161186111,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1217,75,75
Karere et al. 2004,40.139,-1.868308333,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical and Subtropical Grasslands Savannas and Shrublands,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1218,75,75
Karere et al. 2004,40.14185833,-2.177630556,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1219,75,75
Karere et al. 2004,40.14221667,-1.883138889,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical and Subtropical Grasslands Savannas and Shrublands,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1220,75,75
Karere et al. 2004,40.14246389,-2.123622222,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1221,75,75
Karere et al. 2004,40.14404722,-2.192544444,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1222,75,75
Karere et al. 2004,40.1556,-2.028761111,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1223,75,75
Karere et al. 2004,40.15858889,-1.985538889,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1224,75,75
Karere et al. 2004,40.15956111,-2.065688889,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1225,75,75
Karere et al. 2004,40.16193333,-2.023208333,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1226,75,75
Karere et al. 2004,40.16382222,-2.183366667,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1227,75,75
Karere et al. 2004,40.16503611,-2.171658333,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1228,75,75
Karere et al. 2004,40.16608611,-2.165191667,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1229,75,75
Karere et al. 2004,40.16949167,-2.120125,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1230,75,75
Karere et al. 2004,40.16974167,-2.111830556,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1231,75,75
Karere et al. 2004,40.17032778,-2.229788889,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1232,75,75
Karere et al. 2004,40.1717,-2.051125,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1233,75,75
Karere et al. 2004,40.17187222,-2.299697222,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1234,75,75
Karere et al. 2004,40.17232222,-2.11875,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1235,75,75
Karere et al. 2004,40.17236111,-2.027463889,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1236,75,75
Karere et al. 2004,40.17264444,-2.223127778,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1237,75,75
Karere et al. 2004,40.17271944,-2.203344444,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1238,75,75
Karere et al. 2004,40.17284167,-2.198052778,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1239,75,75
Karere et al. 2004,40.17324444,-2.063794444,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1240,75,75
Karere et al. 2004,40.17379722,-2.166736111,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1241,75,75
Karere et al. 2004,40.17386389,-2.231961111,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1242,75,75
Karere et al. 2004,40.17413333,-2.143227778,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1243,75,75
Karere et al. 2004,40.17646944,-2.149363889,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1244,75,75
Karere et al. 2004,40.176975,-2.245013889,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1245,75,75
Karere et al. 2004,40.17755833,-2.181191667,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1246,75,75
Karere et al. 2004,40.17772222,-2.225783333,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1247,75,75
Karere et al. 2004,40.17820556,-2.234175,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1248,75,75
Karere et al. 2004,40.17892778,-2.140461111,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1249,75,75
Karere et al. 2004,40.18052222,-2.093691667,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1250,75,75
Karere et al. 2004,40.18180833,-2.197941667,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1251,75,75
Karere et al. 2004,40.18913611,-2.155294444,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1252,75,75
Karere et al. 2004,40.1894,-2.318491667,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1253,75,75
Karere et al. 2004,40.19071111,-2.240055556,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1254,75,75
Karere et al. 2004,40.196825,-2.205822222,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1255,75,75
Karere et al. 2004,40.21157222,-2.259636111,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1256,75,75
Karere et al. 2004,40.21401944,-2.284775,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1257,75,75
Karere et al. 2004,40.22609444,-2.289711111,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1258,75,75
Karere et al. 2004,40.227775,-2.295294444,Kenya,Africa,Cercopithecidae,Papio,Papio cynocephalus,Papio_cynocephalus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Papio cynocephalus,Least Concern,109,a,Papio_cynocephalus_a,1259,75,75
Karere et al. 2004,40.11696667,-1.85195,Kenya,Africa,Cercopithecidae,Procolobus,Procolobus rufomitratus,Piliocolobus_rufomitratus,0,2001,Tropical and Subtropical Grasslands Savannas and Shrublands,Piliocolobus rufomitratus,Critically Endangered,113,a,Piliocolobus_rufomitratus_a,1260,75,75
Karere et al. 2004,40.1175,-1.854741667,Kenya,Africa,Cercopithecidae,Procolobus,Procolobus rufomitratus,Piliocolobus_rufomitratus,1,2001,Tropical and Subtropical Grasslands Savannas and Shrublands,Piliocolobus rufomitratus,Critically Endangered,113,a,Piliocolobus_rufomitratus_a,1261,75,75
Karere et al. 2004,40.11825556,-1.839294444,Kenya,Africa,Cercopithecidae,Procolobus,Procolobus rufomitratus,Piliocolobus_rufomitratus,0,2001,Tropical and Subtropical Grasslands Savannas and Shrublands,Piliocolobus rufomitratus,Critically Endangered,113,a,Piliocolobus_rufomitratus_a,1262,75,75
Karere et al. 2004,40.13341667,-1.969180556,Kenya,Africa,Cercopithecidae,Procolobus,Procolobus rufomitratus,Piliocolobus_rufomitratus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Piliocolobus rufomitratus,Critically Endangered,113,a,Piliocolobus_rufomitratus_a,1263,75,75
Karere et al. 2004,40.134425,-1.932194444,Kenya,Africa,Cercopithecidae,Procolobus,Procolobus rufomitratus,Piliocolobus_rufomitratus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Piliocolobus rufomitratus,Critically Endangered,113,a,Piliocolobus_rufomitratus_a,1264,75,75
Karere et al. 2004,40.13494167,-1.957194444,Kenya,Africa,Cercopithecidae,Procolobus,Procolobus rufomitratus,Piliocolobus_rufomitratus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Piliocolobus rufomitratus,Critically Endangered,113,a,Piliocolobus_rufomitratus_a,1265,75,75
Karere et al. 2004,40.15021667,-1.893891667,Kenya,Africa,Cercopithecidae,Procolobus,Procolobus rufomitratus,Piliocolobus_rufomitratus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Piliocolobus rufomitratus,Critically Endangered,113,a,Piliocolobus_rufomitratus_a,1266,75,75
Karere et al. 2004,40.15268056,-2.022344444,Kenya,Africa,Cercopithecidae,Procolobus,Procolobus rufomitratus,Piliocolobus_rufomitratus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Piliocolobus rufomitratus,Critically Endangered,113,a,Piliocolobus_rufomitratus_a,1267,75,75
Karere et al. 2004,40.16669722,-2.200561111,Kenya,Africa,Cercopithecidae,Procolobus,Procolobus rufomitratus,Piliocolobus_rufomitratus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Piliocolobus rufomitratus,Critically Endangered,113,a,Piliocolobus_rufomitratus_a,1268,75,75
Karere et al. 2004,40.16710833,-2.209816667,Kenya,Africa,Cercopithecidae,Procolobus,Procolobus rufomitratus,Piliocolobus_rufomitratus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Piliocolobus rufomitratus,Critically Endangered,113,a,Piliocolobus_rufomitratus_a,1269,75,75
Karere et al. 2004,40.16711944,-2.284622222,Kenya,Africa,Cercopithecidae,Procolobus,Procolobus rufomitratus,Piliocolobus_rufomitratus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Piliocolobus rufomitratus,Critically Endangered,113,a,Piliocolobus_rufomitratus_a,1270,75,75
Karere et al. 2004,40.16768333,-1.925305556,Kenya,Africa,Cercopithecidae,Procolobus,Procolobus rufomitratus,Piliocolobus_rufomitratus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Piliocolobus rufomitratus,Critically Endangered,113,a,Piliocolobus_rufomitratus_a,1271,75,75
Karere et al. 2004,40.16824167,-2.195261111,Kenya,Africa,Cercopithecidae,Procolobus,Procolobus rufomitratus,Piliocolobus_rufomitratus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Piliocolobus rufomitratus,Critically Endangered,113,a,Piliocolobus_rufomitratus_a,1272,75,75
Karere et al. 2004,40.16840833,-2.093391667,Kenya,Africa,Cercopithecidae,Procolobus,Procolobus rufomitratus,Piliocolobus_rufomitratus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Piliocolobus rufomitratus,Critically Endangered,113,a,Piliocolobus_rufomitratus_a,1273,75,75
Karere et al. 2004,40.200125,-2.214263889,Kenya,Africa,Cercopithecidae,Procolobus,Procolobus rufomitratus,Piliocolobus_rufomitratus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Piliocolobus rufomitratus,Critically Endangered,113,a,Piliocolobus_rufomitratus_a,1274,75,75
Karere et al. 2004,40.21727778,-2.275069444,Kenya,Africa,Cercopithecidae,Procolobus,Procolobus rufomitratus,Piliocolobus_rufomitratus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Piliocolobus rufomitratus,Critically Endangered,113,a,Piliocolobus_rufomitratus_a,1275,75,75
Karere et al. 2004,40.10761111,-1.823936111,Kenya,Africa,Cercopithecidae,Procolobus,Procolobus rufomitratus,Piliocolobus_rufomitratus,1,2001,Tropical and Subtropical Grasslands Savannas and Shrublands,Piliocolobus rufomitratus,Critically Endangered,113,a,Piliocolobus_rufomitratus_a,1276,75,75
Karere et al. 2004,40.11052222,-1.835094444,Kenya,Africa,Cercopithecidae,Procolobus,Procolobus rufomitratus,Piliocolobus_rufomitratus,0,2001,Tropical and Subtropical Grasslands Savannas and Shrublands,Piliocolobus rufomitratus,Critically Endangered,113,a,Piliocolobus_rufomitratus_a,1277,75,75
Karere et al. 2004,40.11071667,-1.844038889,Kenya,Africa,Cercopithecidae,Procolobus,Procolobus rufomitratus,Piliocolobus_rufomitratus,1,2001,Tropical and Subtropical Grasslands Savannas and Shrublands,Piliocolobus rufomitratus,Critically Endangered,113,a,Piliocolobus_rufomitratus_a,1278,75,75
Karere et al. 2004,40.112,-1.826158333,Kenya,Africa,Cercopithecidae,Procolobus,Procolobus rufomitratus,Piliocolobus_rufomitratus,0,2001,Tropical and Subtropical Grasslands Savannas and Shrublands,Piliocolobus rufomitratus,Critically Endangered,113,a,Piliocolobus_rufomitratus_a,1279,75,75
