Source,X,Y,Country,Realm,Family,Genus,Taxon,Taxon_ITIS,Occurrence,Sample_yea,BIOME,TaxonNameIUCN,redlistCategory,species_number,Source_grp,Dataset,row_id,CC,CC_new,nearpatch_ID,metric,treecover,near_p_dist,patch_area,dataset_row_id,row_id_2,row_id_3
de Souza 2009,-59.4295,-1.827722222,Brazil,Neotropics,Cebidae,Sapajus,Cebus apella,Sapajus_apella,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus apella,Least Concern,143,g,Sapajus_apella_g,4178,75,75,77,area,1,0,13.32520842,4,3154,1657
de Souza 2009,-59.68769444,-1.783361111,Brazil,Neotropics,Cebidae,Sapajus,Cebus apella,Sapajus_apella,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus apella,Least Concern,143,g,Sapajus_apella_g,4189,75,75,113,area,1,0,15.21594745,15,3155,1658
de Souza 2009,-59.44772222,-1.789694444,Brazil,Neotropics,Cebidae,Sapajus,Cebus apella,Sapajus_apella,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus apella,Least Concern,143,g,Sapajus_apella_g,4180,75,75,101,area,1,0,22.32872762,6,3156,1659
de Souza 2009,-59.65505556,-1.877333333,Brazil,Neotropics,Cebidae,Sapajus,Cebus apella,Sapajus_apella,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus apella,Least Concern,143,g,Sapajus_apella_g,4186,75,75,117,area,1,0,58.34280444,12,3157,1660
de Souza 2009,-59.41552778,-1.798555556,Brazil,Neotropics,Cebidae,Sapajus,Cebus apella,Sapajus_apella,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus apella,Least Concern,143,g,Sapajus_apella_g,4177,75,75,120,area,1,0,91.92593107,3,3158,1661
de Souza 2009,-59.66280556,-1.678219444,Brazil,Neotropics,Cebidae,Sapajus,Cebus apella,Sapajus_apella,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus apella,Least Concern,143,g,Sapajus_apella_g,4187,75,75,67,area,1,0,103.3604005,13,3159,1662
de Souza 2009,-59.68719444,-1.831416667,Brazil,Neotropics,Cebidae,Sapajus,Cebus apella,Sapajus_apella,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus apella,Least Concern,143,g,Sapajus_apella_g,4188,75,75,91,area,1,0,116.1453977,14,3160,1663
de Souza 2009,-59.63788889,-1.791,Brazil,Neotropics,Cebidae,Sapajus,Cebus apella,Sapajus_apella,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus apella,Least Concern,143,g,Sapajus_apella_g,4185,75,75,83,area,1,0,137.6638086,11,3161,1664
de Souza 2009,-59.78480556,-1.702861111,Brazil,Neotropics,Cebidae,Sapajus,Cebus apella,Sapajus_apella,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus apella,Least Concern,143,g,Sapajus_apella_g,4176,75,75,143,area,1,0,226.1684024,2,3162,1665
de Souza 2009,-59.70322222,-1.741694444,Brazil,Neotropics,Cebidae,Sapajus,Cebus apella,Sapajus_apella,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus apella,Least Concern,143,g,Sapajus_apella_g,4190,75,75,88,area,1,0,844.5301013,16,3163,1666
de Souza 2009,-59.71677778,-1.671083333,Brazil,Neotropics,Cebidae,Sapajus,Cebus apella,Sapajus_apella,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus apella,Least Concern,143,g,Sapajus_apella_g,4175,75,75,116,area,1,0,948.3406777,1,3164,1667
Fialho et al. 2014,-35.50072222,-9.227416667,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3660,75,75,1,area,0,193.8076942,0.274839676,33,3232,1668
Fialho et al. 2014,-35.05261111,-8.525777778,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Mangroves,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3657,50,75,567,area,1,0,61.65570054,30,3233,1669
Fialho et al. 2014,-35.13305556,-6.610527778,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical and Subtropical Dry Broadleaf Forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3631,75,75,351,area,1,0,96.46872611,4,3234,1670
Fialho et al. 2014,-36.30797222,-10.113,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical and Subtropical Dry Broadleaf Forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3662,75,75,282,area,1,0,115.6158902,35,3235,1671
Fialho et al. 2014,-35.08458333,-6.646611111,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3633,75,75,483,area,1,0,126.6094772,6,3236,1672
Fialho et al. 2014,-35.98216667,-9.516777778,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3664,75,75,1,area,0,85.60991773,138.6108097,37,3237,1673
Fialho et al. 2014,-35.13152778,-6.570138889,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical and Subtropical Dry Broadleaf Forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3630,75,75,245,area,1,0,146.3063206,3,3238,1674
Fialho et al. 2014,-35.06152778,-6.637666667,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3632,75,75,745,area,1,0,266.9609381,5,3239,1675
Fialho et al. 2014,-34.97588889,-7.51325,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3652,75,75,313,area,1,0,277.2216194,25,3240,1676
Fialho et al. 2014,-35.15441667,-7.042833333,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3642,75,75,312,area,1,0,307.0875308,15,3241,1677
Fialho et al. 2014,-34.97116667,-6.557944444,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3629,75,75,294,area,1,0,309.0114085,2,3242,1678
Fialho et al. 2014,-35.10597222,-6.731888889,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3634,75,75,617,area,1,0,340.8928109,7,3243,1679
Fialho et al. 2014,-35.013,-7.777611111,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3656,75,75,445,area,1,0,387.6155557,29,3244,1680
Fialho et al. 2014,-34.86075,-7.14575,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3648,75,75,349,area,1,0,500.024983,21,3245,1681
Fialho et al. 2014,-35.40391667,-8.712666667,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3658,75,75,1,area,0,42.80495886,501.3991814,31,3246,1682
Fialho et al. 2014,-34.92133333,-6.994111111,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3650,75,75,832,area,1,0,521.0044116,23,3247,1683
Fialho et al. 2014,-34.99244444,-7.600861111,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3653,75,75,226,area,1,0,710.368948,26,3248,1684
Fialho et al. 2014,-36.23536111,-9.757416667,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3663,75,75,203,area,1,0,726.3096492,36,3249,1685
Fialho et al. 2014,-35.08825,-7.192805556,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3647,75,75,246,area,1,0,795.1111813,20,3250,1686
Fialho et al. 2014,-36.18222222,-10.03508333,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,0,2007,Tropical and Subtropical Dry Broadleaf Forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3666,75,75,4,area,0,60.53535336,934.2716703,39,3251,1687
Fialho et al. 2014,-36.29533333,-10.00791667,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,0,2007,Tropical and Subtropical Dry Broadleaf Forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3667,75,75,1,area,0,95.7147978,945.9065499,40,3252,1688
Aguiar et al. 2007,-53.30305556,-22.72472222,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3135,75,75,1,area,0,281.8623936,0.096885865,16,3264,1689
Aguiar et al. 2007,-53.30944444,-22.77527778,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3137,75,75,4,area,0,44.01951034,0.193771729,18,3265,1690
Aguiar et al. 2007,-53.325,-22.72916667,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3139,75,75,1,area,0,295.2918524,1.06574451,20,3266,1691
Aguiar et al. 2007,-53.34805556,-22.75027778,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3146,75,75,1,area,0,69.60095708,1.453287968,27,3267,1692
Aguiar et al. 2007,-53.32805556,-22.75888889,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3141,75,75,1,area,0,93.3794828,1.647059697,22,3268,1693
Aguiar et al. 2007,-53.28361111,-22.77666667,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3134,75,75,2,area,0,124.5059771,2.034603155,15,3269,1694
Aguiar et al. 2007,-53.27861111,-22.70388889,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3132,75,75,1,area,0,376.1028612,5.231836685,13,3270,1695
Aguiar et al. 2007,-53.07222222,-22.64305556,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3120,75,75,1,area,0,265.9448836,5.328722549,1,3271,1696
Aguiar et al. 2007,-53.22583333,-22.73833333,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3128,75,75,1,area,0,31.12649427,13.37024931,9,3272,1697
Aguiar et al. 2007,-53.07888889,-22.64916667,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3121,75,75,1,area,0,31.12649427,14.62976554,2,3273,1698
Aguiar et al. 2007,-53.26638889,-22.73888889,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3131,75,75,1,area,0,295.2918524,15.59862419,12,3274,1699
Aguiar et al. 2007,-53.39777778,-22.81083333,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3150,75,75,1,area,0,112.2281711,19.28028704,31,3275,1700
Aguiar et al. 2007,-53.13472222,-22.65111111,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3122,75,75,1,area,0,62.25298853,19.76471637,3,3276,1701
Aguiar et al. 2007,-53.25805556,-22.81194444,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3129,75,75,1,area,0,44.01951034,28.48444417,10,3277,1702
Aguiar et al. 2007,-53.215,-22.79388889,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3126,75,75,51,area,1,0,34.00693845,7,3278,1703
Aguiar et al. 2007,-53.20722222,-22.7375,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3124,75,75,1,area,0,132.058531,40.88583483,5,3279,1704
Aguiar et al. 2007,-53.32694444,-22.78777778,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3140,75,75,295,area,1,0,43.40486731,21,3280,1705
Aguiar et al. 2007,-53.30694444,-22.84361111,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3136,75,75,85,area,1,0,51.05885061,17,3281,1706
Aguiar et al. 2007,-53.26361111,-22.75555556,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3130,75,75,1,area,0,31.12649427,58.80971977,11,3282,1707
Aguiar et al. 2007,-53.35527778,-22.8,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3147,75,75,2,area,0,62.25298853,78.09000682,28,3283,1708
Aguiar et al. 2007,-53.3825,-22.80055556,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3149,75,75,300,area,1,0,90.29762575,30,3284,1709
Aguiar et al. 2007,-53.33472222,-22.86027778,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3142,75,75,40,area,1,0,117.8132113,23,3285,1710
Aguiar et al. 2007,-53.33583333,-22.87861111,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3143,75,75,39,area,1,0,128.2768846,24,3286,1711
Aguiar et al. 2007,-53.31388889,-22.78583333,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3138,75,75,210,area,1,0,182.0485395,19,3287,1712
Aguiar et al. 2007,-53.21166667,-22.72583333,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3125,75,75,56,area,1,0,188.4430065,6,3288,1713
Aguiar et al. 2007,-53.34222222,-22.79388889,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3144,75,75,138,area,0,31.12649427,217.7025376,25,3289,1714
Aguiar et al. 2007,-53.37805556,-22.81888889,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3148,75,75,228,area,1,0,446.4500638,29,3290,1715
Aguiar et al. 2007,-53.28305556,-22.75694444,Brazil,Neotropics,Cebidae,Cebus,Cebus libidinosus,Sapajus_libidinosus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus libidinosus,Near Threatened,146,a,Sapajus_libidinosus_a,3133,75,75,118,area,1,0,519.5020056,14,3291,1716
Pyritz et al. 2010,-62.895966,-17.740141,Bolivia,Neotropics,Cebidae,Cebus,Cebus libidinosus juranus,Sapajus_libidinosus,0,2006,Tropical and Subtropical Dry Broadleaf Forest,Sapajus libidinosus,Near Threatened,146,b,Sapajus_libidinosus_b,3151,75,75,1,area,0,495.4068798,11.09597748,1,3292,1717
Pyritz et al. 2010,-63.166785,-17.925957,Bolivia,Neotropics,Cebidae,Cebus,Cebus libidinosus juranus,Sapajus_libidinosus,1,2006,Tropical and Subtropical Dry Broadleaf Forest,Sapajus libidinosus,Near Threatened,146,b,Sapajus_libidinosus_b,3155,75,75,40,area,0,96.9709789,54.35148293,5,3293,1718
Pyritz et al. 2010,-62.927585,-17.845909,Bolivia,Neotropics,Cebidae,Cebus,Cebus libidinosus juranus,Sapajus_libidinosus,1,2006,Tropical and Subtropical Dry Broadleaf Forest,Sapajus libidinosus,Near Threatened,146,b,Sapajus_libidinosus_b,3152,75,75,259,area,1,0,249.1893249,2,3294,1719
Pyritz et al. 2010,-63.064902,-17.78048,Bolivia,Neotropics,Cebidae,Cebus,Cebus libidinosus juranus,Sapajus_libidinosus,1,2006,Tropical and Subtropical Dry Broadleaf Forest,Sapajus libidinosus,Near Threatened,146,b,Sapajus_libidinosus_b,3153,75,75,74,area,1,0,266.3974933,3,3295,1720
Pyritz et al. 2010,-63.147683,-17.92593,Bolivia,Neotropics,Cebidae,Cebus,Cebus libidinosus juranus,Sapajus_libidinosus,1,2006,Tropical and Subtropical Dry Broadleaf Forest,Sapajus libidinosus,Near Threatened,146,b,Sapajus_libidinosus_b,3154,75,75,235,area,1,0,447.506414,4,3296,1721
Aguiar et al. 2007,-53.30305556,-22.72472222,Brazil,Neotropics,Cebidae,Cebus,Cebus nigritus,Sapajus_nigritus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus nigritus,Near Threatened,147,a,Sapajus_nigritus_a,3171,75,75,1,area,0,281.8623936,0.096885865,16,3297,1722
Aguiar et al. 2007,-53.30944444,-22.77527778,Brazil,Neotropics,Cebidae,Cebus,Cebus nigritus,Sapajus_nigritus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus nigritus,Near Threatened,147,a,Sapajus_nigritus_a,3173,75,75,4,area,0,44.01951034,0.193771729,18,3298,1723
Aguiar et al. 2007,-53.325,-22.72916667,Brazil,Neotropics,Cebidae,Cebus,Cebus nigritus,Sapajus_nigritus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus nigritus,Near Threatened,147,a,Sapajus_nigritus_a,3175,75,75,1,area,0,295.2918524,1.06574451,20,3299,1724
Aguiar et al. 2007,-53.34805556,-22.75027778,Brazil,Neotropics,Cebidae,Cebus,Cebus nigritus,Sapajus_nigritus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus nigritus,Near Threatened,147,a,Sapajus_nigritus_a,3182,75,75,1,area,0,69.60095708,1.453287968,27,3300,1725
Aguiar et al. 2007,-53.32805556,-22.75888889,Brazil,Neotropics,Cebidae,Cebus,Cebus nigritus,Sapajus_nigritus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus nigritus,Near Threatened,147,a,Sapajus_nigritus_a,3177,75,75,1,area,0,93.3794828,1.647059697,22,3301,1726
Aguiar et al. 2007,-53.28361111,-22.77666667,Brazil,Neotropics,Cebidae,Cebus,Cebus nigritus,Sapajus_nigritus,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus nigritus,Near Threatened,147,a,Sapajus_nigritus_a,3170,75,75,2,area,0,124.5059771,2.034603155,15,3302,1727
Aguiar et al. 2007,-53.27861111,-22.70388889,Brazil,Neotropics,Cebidae,Cebus,Cebus nigritus,Sapajus_nigritus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus nigritus,Near Threatened,147,a,Sapajus_nigritus_a,3168,75,75,1,area,0,376.1028612,5.231836685,13,3303,1728
Aguiar et al. 2007,-53.07222222,-22.64305556,Brazil,Neotropics,Cebidae,Cebus,Cebus nigritus,Sapajus_nigritus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus nigritus,Near Threatened,147,a,Sapajus_nigritus_a,3156,75,75,1,area,0,265.9448836,5.328722549,1,3304,1729
Aguiar et al. 2007,-53.22583333,-22.73833333,Brazil,Neotropics,Cebidae,Cebus,Cebus nigritus,Sapajus_nigritus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus nigritus,Near Threatened,147,a,Sapajus_nigritus_a,3164,75,75,1,area,0,31.12649427,13.37024931,9,3305,1730
Aguiar et al. 2007,-53.07888889,-22.64916667,Brazil,Neotropics,Cebidae,Cebus,Cebus nigritus,Sapajus_nigritus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus nigritus,Near Threatened,147,a,Sapajus_nigritus_a,3157,75,75,1,area,0,31.12649427,14.62976554,2,3306,1731
Aguiar et al. 2007,-53.26638889,-22.73888889,Brazil,Neotropics,Cebidae,Cebus,Cebus nigritus,Sapajus_nigritus,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus nigritus,Near Threatened,147,a,Sapajus_nigritus_a,3167,75,75,1,area,0,295.2918524,15.59862419,12,3307,1732
